Year,Canada,Mexico,US,Total North America,Argentina,Brazil,Chile,Colombia,Ecuador,Peru,Trinidad & Tobago,Venezuela,Central America,Other Caribbean,Other South America,Total S. & Cent. America,Austria,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Italy,Latvia,Lithuania,Luxembourg,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,Other Europe,Total Europe,Azerbaijan,Belarus,Kazakhstan,Russian Federation,Turkmenistan,USSR,Uzbekistan,Other CIS,Total CIS,Iran,Iraq,Israel,Kuwait,Oman,Qatar,Saudi Arabia,United Arab Emirates,Other Middle East,Total Middle East,Algeria,Egypt,Morocco,South Africa,Eastern Africa,Middle Africa,Western Africa,Other Northern Africa,Other Southern Africa,Total Africa,Australia,Bangladesh,China,China Hong Kong SAR,India,Indonesia,Japan,Malaysia,New Zealand,Pakistan,Philippines,Singapore,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,Other Asia Pacific,Total Asia Pacific,Total World,OECD,Non-OECD,European Union
1991,3020.8278698911286,1357.6799114143273,22576.309546975837,26954.817328281297,521.3471589357114,1616.5943544352456,174.96420873122662,259.16887890718397,89.43870065339786,106.14930684129939,69.38886677320323,607.641306246141,125.51520684119076,364.2824295933333,170.8968700281892,4105.387287986123,351.5133549264938,642.87978518269,263.10938176203763,83.78954568496714,19.51215649111334,497.6390865311979,232.85371564330055,116.7320905323005,330.75789899708263,2825.162605953695,4090.642808068731,291.4823009925256,301.9012325314057,21.187679028553163,122.46164638510858,1913.1323757363327,79.67954736615927,213.45110017548913,39.928738143344845,928.0633154449912,29.44742534067101,456.7917117449337,1184.1639928168913,205.95268562871559,624.4442011029942,222.18843593726982,69.40944727991558,1106.5185365202044,647.0929980477417,340.57219145138197,573.720553736873,2994.568179651309,2561.216757722818,474.03713745297017,24856.004620012212,250.35125360055918,464.90621112312965,858.5374108619106,9938.643284841388,155.9908498984236,3776.0438257599494,514.6644221329406,344.6922445988188,12527.78567705717,880.2286820830335,150.0316261992,131.27993453055606,46.12069851631548,60.793542223597505,90.81282088226887,972.4522755493256,420.8374476551654,342.3515071998112,3094.9085348392737,312.0950858489473,396.43268111516784,83.8038084085276,1022.2481607985105,233.00830071617753,82.9068421603939,262.2977502540692,186.37106515659974,25.715183554362163,2604.8788780127556,1025.305859925069,71.25461054979024,8337.610726810892,144.38941776366084,2427.663100431929,652.9383998240285,5336.243571446121,301.8660862899401,190.18728789003853,323.70067709408767,184.64839751056695,278.31494830355933,1205.6148995601473,29.826563329477004,618.1217431254603,390.63867981249166,78.51418609045054,533.9833998390563,22130.822555596766,96274.60488178559,55666.16430563064,40608.44057615494,17413.06868212686
1992,3101.725266195705,1384.1091604396008,22909.344502518376,27395.178929153684,559.3093774785995,1639.3057896301796,194.19398079563072,268.5059161958995,88.97940507924734,103.35483169962437,73.44644838899208,657.6146415457386,137.30564192214754,344.8183361231303,174.10037860861334,4240.9347474678025,345.97089458171354,641.5093198008242,247.5641063990356,80.52347650558667,22.796679263561742,482.979420713464,218.1367963255405,81.38798817812996,329.67513921819943,2848.8396834752007,4009.33763565644,296.61842062230096,289.65197114533464,21.93416887332558,123.01874652758913,1905.329016205525,57.03468355739841,130.76642291966024,40.04282960617322,939.1174190364276,30.236947850800277,481.0642877825193,1132.3966120956468,208.12203161726723,550.6738723890699,213.74226379434936,64.881177990409,1159.1281457388145,651.9661813933117,346.05513290975216,603.2998982584628,2530.5530406590374,2545.3274642992415,415.515123322689,24045.1969987128,214.39382020051247,403.1557049718695,847.475418290122,9566.61980144155,148.97125505673634,3776.0438257599494,487.91966840325927,292.2607013109978,11960.796369675047,973.4238266170403,238.0855164508533,153.1985528230688,81.67526708589939,60.28749638508728,144.28646754715325,981.7563094160417,406.69567844120627,356.4139942677275,3395.823109034079,320.22689158709846,392.6260506530365,93.7793182684529,1027.0381852195706,229.13416483721232,85.10618739193544,283.28416195253965,185.2366595030879,27.686160282506165,2644.1177796954394,1042.188267542182,77.71055441368813,8773.708608820969,169.92891964162231,2552.7722180678866,716.8603046432128,5391.939500592277,340.5543857671156,190.50143165933176,340.0285835192917,198.08080826715366,298.5874732490187,1359.7162829906788,31.998473300837258,656.7590772460923,427.4187606260962,85.79280091756074,485.2896223796442,23139.836073644656,96821.88400738352,56187.051428158076,40634.83257922544,17080.99334097452
1993,3180.0066734691977,1385.385768816956,23390.023644400375,27955.416086686524,577.8425962136307,1715.2032174781923,205.2280849302917,292.18633335385067,92.2314261304399,112.95392468028281,77.41753222501251,650.6572913583186,147.53932715778134,346.7081762533048,188.78121848046706,4406.749128261574,352.12500777291115,631.1829173640523,264.05960327957285,84.00601697237144,23.690178636614,478.92926706540914,231.3037387181436,67.58692599004024,332.5108149323173,2849.36905807,3991.5265316325617,300.53083845313506,278.8413155138305,22.785405215654755,125.62606884669493,1865.0537244521608,49.15555826135474,102.26923719203526,40.5688540607625,946.9661606399549,30.279470487693125,496.45158684463127,1131.8475425546767,214.16860985023789,535.2218699063186,209.97611105182864,66.65802264993852,1121.5013521114947,644.9574264215297,345.47398784121606,655.6750048495267,2218.2783548486286,2574.7251122712983,358.884992880303,23642.186667638896,185.98021418856007,337.1121880812447,748.1536800433605,8919.13054985019,122.29310774388892,3776.0438257599494,524.7730418055968,233.86949066715164,11071.31227237999,900.7482275940118,316.34963072364565,166.36834130920928,100.1729057071263,58.15359447210092,154.29291451493634,1002.8503206711516,423.47035367022005,368.04553343401426,3490.451822096417,297.9949852464118,392.91282885149315,94.76589199926876,1025.2580561364514,246.9333154844155,84.49104043863122,285.00111619768086,196.2603426009321,27.7608166043825,2651.3783935596675,1064.0782948515453,85.43575518624465,9457.6340060083,185.50230545520307,2616.248123647839,763.8426822473003,5473.170148689063,342.51464536839103,196.24625025177704,376.31360561490635,217.30994565620438,326.2119285668921,1491.0803228745513,34.90085440594869,694.7283269048568,484.9952588634165,97.97239747806849,464.8188323122067,24373.003684382715,97590.49805500582,56999.48139269344,40591.01666231235,16949.666062483167
1994,3301.1558123775326,1464.6440694572314,23820.388041250775,28586.18792308553,608.7611942817217,1798.8566261091166,215.48125545737196,316.38967124915405,100.32273272002438,122.81121553833685,82.04327760313109,706.3283864568318,156.29498590781276,361.7573214308419,207.03272036604235,4676.079387120384,349.96944853122113,663.9080551591553,254.04853874157772,84.86329292626975,23.73235952985936,466.5150431006065,248.05593257028144,68.5388026724928,349.05576289908913,2814.170210473378,3954.1720336065623,305.64339834996383,283.5846859843911,23.039998864983595,130.93552711181894,1860.8360903510963,47.62306591776217,88.25322355131482,39.010289294538815,936.8088256230515,28.441813872591066,479.50200410561126,1083.1800297197979,221.9172815126154,504.8508590641513,206.84326223047768,70.94976979455981,1174.6916428242837,645.0395091631383,362.9755754464687,634.9476142399335,1895.851720458092,2543.82298878412,308.09462744542395,23153.873283920682,170.8646966112858,281.81353334371323,666.4211666853307,8138.424412510728,130.45369060252568,3776.0438257599494,514.8648682747156,196.71515018639272,10099.557518214693,1008.7451212602351,358.0794983182057,173.5707849712991,116.93450073541631,54.48140046518272,156.52663998787835,1159.5804298724483,464.6741419974139,385.5984972662969,3878.1910148743755,301.92110628712743,413.2275188128957,104.45442652266205,1069.3089988023557,246.28910325778978,81.88561248071844,280.97575548723603,214.32541949227388,28.30871235357078,2740.69665349663,1105.4661034413618,90.69007487354463,10048.812252407659,168.09289374649137,2757.1213381956727,799.6467538299773,5677.982610731724,363.7371931124803,207.13748650593007,389.3819178715703,226.37276048140296,373.08351847740175,1607.97499513918,37.8094722783095,737.2651160321253,545.1199265198852,109.44533553127143,446.07275385624393,25691.21250303223,98825.79828374452,57974.92651044424,40850.87177330031,16887.77819623874
1995,3381.886977150168,1439.3374162830212,24340.915406833697,29162.139800266894,628.2364702880109,1912.7927581018307,232.23555391496376,323.72476599691754,94.81820701434697,133.32191795412274,88.97196522261082,727.39718425343,168.49623024679042,362.39827314518897,232.86188636829596,4905.255212506508,367.03077302801233,672.1198346157245,273.0734944154073,87.84964989859401,25.23067272274118,486.2139607876839,243.61967596538503,62.165733351488676,332.72741062337315,2880.9743171693226,3974.795121437433,316.794045574231,286.80052782922866,23.782099722737666,133.62075142358466,1936.397086691309,44.568212850774174,98.63764491045339,33.93460228801785,974.961857375609,28.651135995880836,508.8202034754116,1108.722569531894,243.2069853778296,554.8026575113613,209.74928269295327,74.49766951175644,1219.4099191309083,652.4366246106522,343.9953412947305,710.5756090895129,1849.7552138690648,2552.545289601303,315.7891755123481,23628.255149886714,160.64800035477865,250.70609126985974,598.7159832289503,7702.033289667638,107.38004138753428,3776.0438257599494,508.38865763560034,171.90173355142332,9499.773797095788,1057.9441563473185,356.73124331220606,195.21047180601533,150.54975891088128,63.82267302415147,155.9913085240867,1130.0058785494261,484.8710102363731,403.1034037570286,3998.229904467486,313.1448377801398,437.82061340474155,102.45183901448013,1117.5164157254108,248.8459583754017,85.01850873442515,289.91608745296674,226.05937814379712,30.78178296030929,2851.555421591671,1154.2989817434511,107.10862533531404,10352.658513901813,180.6806381626103,2963.118067236278,870.2840021921253,5968.173001809339,397.9511789157061,214.90567340937707,410.6795401516841,258.54395165711486,388.9408845228004,1756.9393684976062,40.73822899500002,783.6101365524684,615.362726560741,127.15271739226009,441.52355940696094,27032.669796442653,101077.87908225773,59531.24733211881,41546.631750138884,17304.790831816455
1996,3474.035982324938,1476.887629802183,25161.39899703955,30112.322609166662,657.1284739219323,2025.3487290927123,245.84498693473603,336.59888728873665,107.91351179617709,137.43760064506571,100.80125269426233,708.8626517681892,171.26227245788513,375.56982635075474,244.6806726952453,5111.448865645697,367.5039695553712,713.8814694299659,271.9979885582763,94.24103416008977,25.60481824699928,502.92194697621915,289.88890750849157,66.01253459807108,347.4787782895586,2988.0014039473162,4105.845798915572,324.8006200938502,292.24866475663066,25.16796308680545,141.0366678636599,1935.798100438302,41.465209841467505,107.35429646723436,34.899281932786174,1017.110673482398,33.28031886916213,466.73714927617493,1163.9498783790973,250.78986066584127,551.4015586828111,211.20242405523183,78.15826660414555,1266.568284834487,633.9929234179758,332.29098024438866,775.1066298669427,1724.072264549384,2676.294829462612,345.7343255764774,24202.839822633796,131.74071014314723,257.13818505380544,521.2021740851366,7413.202294363085,156.4097097169542,3776.0438257599494,524.4695991277565,185.05602617865722,9189.21869866854,1150.8833568986138,357.13211402443466,202.29821075891473,149.0201007084466,65.47451161583281,114.89730411336454,1168.5528577065772,499.6879214525409,415.0157627237122,4122.962140002439,309.924734531169,461.27681591579477,107.11356575180388,1139.7626646443764,246.78285668399988,85.22739743313556,313.4708260535835,231.59702047751716,29.07274488800482,2924.2286263793844,1188.1368712022288,112.2024644819463,10907.449531538985,180.59102404747958,3081.631413907746,933.1464936149081,6083.469846979428,444.2731200534761,217.9878216354155,437.4264948913109,277.01761873804213,392.47714010168545,1940.434303434675,42.854854722625085,816.1149764802022,696.2022242982436,145.77272930570945,411.876067491331,28309.064996925434,103972.08575942196,61514.473672431566,42457.6120869904,17834.234205051565
1997,3491.2452864191205,1512.6992195941455,25350.25458942657,30354.199095439842,664.7551445101338,2153.2529280861077,281.05871283443696,342.1697907922566,120.2212331829115,134.76834262646994,100.77518072648006,749.3555676741368,180.58791699762466,397.841621460468,264.3069674211422,5389.093406312167,375.2681082430443,721.2619076345269,257.20776546382626,93.35868831296112,25.85162222370647,482.31991509652266,262.99796943413776,65.02755725245098,352.38079475748356,2947.4088168361177,4053.1872007294533,334.04375801103976,285.19720642222904,26.40327492172329,145.7302153146645,1969.2843371940291,41.77229203091361,98.98895674592727,34.1585821228481,998.8505396592066,30.013620834832327,490.68390062739235,1152.540658835584,254.40165659839516,523.3253112231786,207.3213893196176,79.9322057621007,1336.4450789910384,656.3581493499399,355.31624417954134,810.7839747480654,1662.888979816325,2629.9988122835352,371.1527020923035,24131.86219306866,126.15464463715557,260.1010722419778,459.5783033043217,7011.005362289026,119.76940108699264,3776.0438257599494,518.9858594917188,174.85076185920838,8670.445404910402,1186.1340224337478,423.33289948615095,221.21450153166322,155.05125493245419,67.4664527173604,125.3683843725841,1190.2490169928647,521.4564074800957,442.34297644403324,4332.615916390955,297.85975491529774,480.50038443058753,111.35379004699298,1165.5427440860708,262.0596834138028,84.82928747017341,312.94353830917856,240.79257574947977,30.290360162925076,2986.1721185845076,1217.2880437180693,117.8908128148058,10981.133548875281,182.69311014882575,3252.009871449176,1012.6952388099783,6200.573073926026,515.4513656061893,218.02164753937578,422.88452983283264,302.35896013925804,412.8006437836188,2131.1227989377667,44.23366274060458,864.0611468494102,732.9048710560934,167.9183150009058,407.2159597123635,29183.25760094059,105047.64573564714,62167.43527172265,42880.21046392449,17765.148060148604
1998,3441.1693273675155,1574.1715936222631,25512.49862888099,30527.839549870772,688.4251406694658,2229.138787260694,281.4758317203105,346.52113832254213,120.84404677164065,139.044114037526,102.29102205710814,794.7301861840746,200.33874064789856,412.0109964412232,274.5290614558765,5589.349065568359,381.2821758056363,735.3864702932328,247.34608862698124,98.7313385338134,27.446606296386875,468.2709899040704,253.69133029756887,58.331133196302225,364.24440234722357,3014.9284169092102,4019.6315996078056,354.7729116317786,289.4770535673936,28.57006242485661,156.80545035665912,2014.5813403368843,45.462013639947386,106.15750879099127,32.987743363638415,1005.9421440085391,33.92398891932307,510.29835844435047,1104.1994689488713,277.51152351768275,478.8451677275777,209.52091781222023,80.15589999104265,1400.882233025924,710.3342488369886,357.3256148183877,831.4669542551006,1604.6540253978992,2651.8189559271973,377.04958933102756,24332.033726892514,126.64517224736959,254.35074798220057,433.00295156913916,6997.946833438697,149.13548666898114,3776.0438257599494,518.0096068593174,173.9137197334267,8653.004518499134,1235.5067198321299,317.7740503646149,232.79458545689073,190.9837051165673,69.1798676237658,134.9881614261184,1252.5769912853661,534.1128842019158,481.3799351276295,4449.296900434997,308.348996432465,500.3072849250566,114.2117003146429,1145.025456570255,279.59266448980435,81.82916510592207,318.5882535865885,250.81656849603323,33.68219672225735,3032.4022866430237,1246.3305501661116,125.55918446501055,11000.566468066245,186.2337676041148,3449.496715617418,995.5688216147902,6076.80044163317,495.44116509276574,218.02253403973683,453.8488823503327,301.3097062851632,418.5092786826509,1948.7237687101588,47.15561485232953,916.0467817587358,675.2225548913476,181.61016658291376,390.77969400837475,29127.226096421364,105711.15214433019,62377.93398693505,43333.21815739511,17947.70583475827
1999,3550.9091188167645,1597.0650843380997,25965.10572304021,31113.07992619508,696.066081612275,2254.617833370774,293.1152275363401,322.87457115734907,110.23070890414189,142.6331920180917,113.68905759449434,795.3734216716729,207.25992802999303,400.4231497924732,275.7897607035018,5612.0729323911055,390.0486923052395,730.1409914785618,217.31862587012256,102.11446274674852,28.880680139823134,448.9869778539558,246.0488892609079,53.7369719058255,357.1492189065735,3068.2080891500063,3963.5603936264133,354.70486493682085,289.33775643736146,31.30034885522512,165.5371816204836,2071.382783248672,38.59427710592483,87.81855499200194,34.859652808056886,993.7768514868859,32.50396437685738,523.8297977662897,1082.721802894521,283.8266742230828,421.1709649266102,211.29335442740273,79.327514456725,1443.7038115919074,689.6718819115681,373.4259172644195,809.6106153894116,1580.5836300555547,2639.632284720491,343.91993439507,24188.728413135523,126.35341209051563,247.4166473678223,406.9608472912401,7086.537540004616,142.35694581461505,3776.0438257599494,587.1982810536476,167.36305462869893,8764.186728251156,1331.568291678408,229.28128145769247,241.2726091372048,198.26512494007915,78.6209913206574,150.2671833877829,1275.4303380003787,538.3689818780155,488.5841226599127,4531.658924460133,311.43417612101393,536.8887828063419,118.49202272389165,1183.744692313798,286.3358200659224,85.22663235139035,318.7907857833979,248.05160069448388,36.34594811726867,3125.3104609775082,1297.347363901492,126.98536933507758,11386.067930292227,188.6217539421901,3549.4889015630056,1086.9856641205502,6176.304170302706,529.4285331250769,219.9327985879876,473.72207173467126,305.16910899247034,414.32619156515784,2123.5676584416487,50.71928080776702,958.3445976898626,715.5699700772686,188.04898228668878,412.9987006045615,30203.62904737042,107538.66643278091,63287.45815712138,44251.20827565953,17864.728774385105
2000,3647.4895910095524,1693.2755716049444,26545.42712102826,31886.19228364276,698.7770382664082,2356.7642455975943,307.39124443495604,314.1843470050753,104.12882166622273,147.35915651766186,118.8366144310608,818.3177044130782,214.99389948757673,460.4690360561189,274.6039065665042,5815.826014442256,391.41566797271145,743.3484603781393,217.50140219867825,96.54981842075304,30.261105388451398,474.5037534613508,236.51940359151746,55.486960901868024,359.1097948573039,3107.3093404699607,3988.1792458574587,373.0521003113707,280.8023012904398,33.22961727974338,173.34885789773193,2099.285170761376,37.75418107367014,78.03437363831576,37.20420071037099,1006.8194554734375,30.847716143749118,580.5116872590845,1017.5245444109273,293.3221487724463,420.3319248693648,218.24721584100067,78.62626746729612,1527.636980150432,639.469921724398,364.3362715105032,864.6786989996307,1585.4565722253624,2664.4736243649904,367.71566125458224,24472.894446928418,132.05523647194426,255.0602705915161,369.7473896700005,7214.090534831599,119.82038246473725,3776.0438257599494,599.5480836563627,161.7488620016626,8852.070759687824,1396.567977531137,322.6623613484241,227.37194527376562,211.9431424021233,110.92367263444946,134.19913305162055,1334.8796244367004,535.7819052134811,493.7130789845319,4768.042840876235,299.9456437300221,568.5334495147675,117.46337557094803,1185.3831868256498,283.89729509980276,94.09736296860542,342.04475137941716,267.256995875353,37.15793832792184,3195.779999292487,1305.2595316593602,136.12083251725673,11800.284378382534,197.47531795124698,3728.514399817454,1163.576847112066,6242.475929204979,611.2572493656382,229.55722762327866,483.75431820555286,307.55259925060386,443.01443587569906,2245.912912506595,53.54662007918499,1019.3046662449182,741.9501540858156,214.14895649779692,442.0252721229136,31365.73164850288,110356.53799337288,64522.858628855785,45833.6793645171,17999.212092294558
2001,3572.0978634115663,1679.5935307358332,25912.780738984537,31164.47213313194,682.5242750928483,2297.833510127373,313.34491178534455,316.8646916799086,105.4829605209534,146.0758882062014,128.22263363439325,850.1954623173662,221.86036123973375,482.7351912081476,252.63652465649255,5797.776410468761,405.3672014275181,736.8587602598936,224.8199741643365,101.5159508781444,30.609652412063355,485.2719784109247,237.21649923559048,57.84279678155229,366.89365198965004,3145.420337441496,4062.7992030893574,376.0252262014465,287.64430839525363,33.59983197595338,183.16752265261266,2097.536832930827,40.66444382982649,91.2660971385098,39.86669272970746,1045.5572584086633,29.02456697682209,524.9961899507981,1010.4564258706205,297.6646995970765,425.1050569846212,224.55817287337328,82.19341847073507,1597.8531252687162,685.8887567813167,389.1265534718774,785.6305293700844,1562.9003397773185,2692.174659518743,383.68100433106275,24741.19771959649,127.22747168289763,247.96010107365046,416.19167786937174,7328.267715460757,151.2370663988892,3776.0438257599494,601.5352977898407,158.52160231862308,9030.940932594029,1492.1416256154357,360.4451570549487,227.2133019229368,214.3053422074044,123.1593527075947,128.9712536505464,1422.3324191886607,541.5660233405865,507.5691597267202,5017.703635414834,310.8129648474945,593.3138326280484,126.90544812461891,1191.5363927479889,308.9457787182107,96.13633929935962,371.3428218166226,273.24605329235715,37.71343472843587,3309.953066203135,1315.3853080436409,155.58499242047802,12470.06324337751,249.42022772698274,3743.852568826465,1246.3197809072929,6183.3726631063955,625.8149775672665,227.48297752146678,495.1501657928121,300.72743324874665,500.72051189146714,2300.119395985551,52.032961184945215,1050.968607749409,782.4773169829509,242.04488155961317,453.74577609557593,32395.283789988574,111457.32768739779,64072.38822543949,47384.93946195826,18359.331705254088
2002,3693.392826772376,1720.0585994050512,26297.84836463459,31711.29979081201,654.4734788090273,2350.1299320356047,320.80141566853274,316.93612825901045,104.10937288489265,149.5769028894883,139.14107943914277,860.0901508594164,227.28475240687763,485.7300343460327,261.44505562808405,5869.71830322611,406.00695652707867,733.4744785976269,218.06604664462782,101.62211391828724,30.185936111559155,486.75655309930687,236.75545394349191,57.605879672920835,368.7680957461945,3113.109230252585,4011.72297534942,376.3705708517509,280.9121687795515,34.91136182813356,181.35397491492455,2083.3520845790786,41.02243900348968,97.40147484845943,43.58214996436676,1046.0610996635182,28.36149472853301,546.2653298770898,999.5792563703893,295.41399980498034,441.30681854756284,226.42681067404862,81.77550673370703,1615.0750649132663,642.0112507869756,362.2443825896106,859.6329978054981,1553.2377885201045,2631.4096186329825,401.828019324825,24633.609383605944,125.60863917009868,256.5261694617272,423.94363011053315,7298.4608215023945,127.5653342184318,3776.0438257599494,616.7473289893455,158.42410145892885,9007.27602491146,1626.3677021337041,342.59571090884845,231.78327568167876,226.82956243770113,132.99884993329385,142.02850126136585,1481.3827292919393,591.6931415063732,526.1254997740245,5301.804972928929,321.9505271625787,610.2438268364086,130.09198401294046,1161.124786639446,313.00057457181543,101.43100481767895,406.70517984967336,270.56201397063217,37.660538423187,3352.770436284361,1341.745131966431,156.0232091966237,13580.49073841512,243.43252883629373,3865.7512823149573,1280.054197681116,6192.440285738319,659.1749137283501,235.29237330196753,514.1093431182192,302.1682565409047,482.24015443766984,2406.0904618022837,53.5091385635438,1096.776508962257,848.25594474068,264.75527699029226,443.5514510940441,33965.86119742908,113842.34010919787,64657.57883014043,49184.76127905748,18234.55280420346
2003,3711.0212724293315,1740.948055154302,26380.112184262965,31832.081511846594,701.5056370558668,2394.6211641579985,322.4897497071033,322.8633973735341,106.60742510898667,147.67164585038296,155.99242277295698,803.7773602663123,236.8335159380762,492.54143234333725,270.82801594471454,5955.731766519271,410.25375062699607,761.6910273051757,225.45117229844394,106.31960334997561,32.08830114901352,514.5501573189001,255.23255919048233,62.82410415517419,394.9277047380783,3145.1638966707055,4010.471005514276,398.3160515333931,284.38712054341,35.086391231097714,176.8546822019321,2149.7845940074753,40.518817864635594,102.13442945969132,45.70390071720853,1053.0762313048876,31.975606373085824,482.0271120349585,1034.206706145985,303.3653690260613,441.2445025247477,219.88298126380926,80.21293601989193,1706.8696027666022,615.1805695214238,358.35925622637734,910.2884785936222,1591.9277951491422,2669.370659410863,424.0634420199075,25073.81051825743,136.0352023602711,254.58641038096908,464.6907466972029,7448.467286793193,176.1188208242853,3776.0438257599494,565.4481266277263,166.8663573768987,9212.212951060546,1656.1944857839649,304.0730350953865,238.83668077840574,271.0907132941007,137.96097486148344,162.93603987200652,1569.191014124764,631.155301119876,547.8007620663717,5519.239006996359,336.92211905836666,645.991651888216,130.4501672841335,1257.9574202078632,315.37484085131786,108.77720315220748,401.0418142125601,280.5892861378357,37.709251048732035,3514.813753841232,1360.8623007101307,164.91589260915177,15818.756398871294,251.40544060550113,4004.078222924812,1388.660858957082,6170.211613654712,714.1565051853173,228.07093251853314,559.926744914177,311.7416669828794,454.2738242853775,2483.297687176075,55.06168051588741,1146.048141524734,912.1030348599735,285.3286987546174,472.226219602572,36781.125864652844,117889.01537317426,65222.40917554282,52666.60619763146,18592.533406235038
2004,3768.0676336624106,1843.0907250463715,26897.549373289356,32508.707731998133,744.8173326380497,2511.056388028817,344.2990006954417,339.5306379721762,114.05594101357711,157.39607347722765,171.5504672278095,873.0132210288886,245.15371398252316,498.1424218439616,265.7763479864799,6264.791545894952,417.87036900453654,764.6199693095558,217.99915332638352,110.5410703539842,31.228363899692383,527.8245325188645,241.65175903221643,64.10208261126444,393.25395634610885,3170.968374054319,4009.893284597535,398.232387354276,288.9267625380141,35.78080099967958,180.36188820426844,2197.519845407324,45.55563821334378,102.8628941547125,51.779778341482505,1088.744280132018,31.577075252525212,490.9290565572219,1041.2186146884417,297.52442712927984,457.3245142712825,215.04301570470358,85.18024302512214,1769.3298617032176,662.641995389172,353.15980721544236,974.7792555507476,1585.8718723599427,2691.2101294313957,460.559382120607,25456.066440798684,153.8979311162715,285.08064461249654,493.80263065021074,7514.088145607522,174.40666977810284,3776.0438257599494,563.673352152471,179.6060916928258,9364.555465609898,1831.9579806865145,326.04389318557475,243.58925716284364,302.8387199561364,128.17462802947517,196.87030194464796,1702.4476684247131,675.0653854251183,566.1046009429085,5973.0924357579315,349.77780225370356,682.0538372997587,148.56302194963726,1372.7720711921527,335.9283220838657,131.22966017369026,412.5501346827563,303.30832618906214,37.94180837593024,3774.124984200558,1404.444134641248,175.07866917914552,18509.135705403318,281.5269446936719,4347.581971573733,1375.4415460834707,6241.509488131851,771.6400359823164,234.6801223862458,623.0619724463215,319.1223325335453,509.2994513570367,2541.355267855634,53.50688442840327,1194.5481179182577,990.2319868796689,347.77457235279104,480.35221118721546,40400.29141503389,123741.63001929404,66464.20706101577,57277.42295827824,18855.041109436865
2005,3793.255840336702,2019.6141180452516,26910.134012924555,32723.0039713065,790.5074251087077,2576.3958269432583,357.3269197859456,334.3015394221498,120.72479861969578,163.72985847365476,183.9408045102225,899.7281175120555,246.89591921248882,498.9989505007991,269.7305318845793,6442.280691973556,425.4587455795094,756.1178412674285,236.20005181993554,109.28490880795528,34.992786367860624,519.6319850067587,227.59906288041472,64.46617919305213,357.5476529652748,3152.4005839033625,3962.631394569051,399.6061618742882,308.0772477228755,35.90419283403001,188.17400193341643,2200.2497065159437,46.95771403107293,93.84336008945633,52.5529680550528,1112.2419714474452,32.65849014354758,560.7537737265143,1064.3454930234304,296.95778171952253,458.2958700664186,226.26744770281775,85.1869393996277,1781.4471583447953,679.9831582374007,338.78385034770383,996.7517112862895,1605.4926410359546,2713.4823142399523,454.5746162451724,25578.91976238333,166.83738862879778,284.15031770490367,507.509014971086,7503.902468054933,176.600619623799,3776.0438257599494,562.5886596132276,186.70828088821273,9388.29674948496,1940.2998752854398,308.3225232514483,244.78761447095474,334.0930879776408,155.01061834835048,222.86120677871014,1811.1059550323746,704.5980782534576,622.0587837889544,6343.13774318733,366.27153645245204,699.4166394383014,161.3339063704451,1299.377649192867,351.42849110110234,128.0596899698047,428.99550363193515,309.6250284071624,40.8582027289446,3785.3666472930136,1410.3502198109143,189.64736428094972,21027.16530553877,270.09046728761905,4603.609962868144,1415.4886312433334,6263.036036073235,835.0786173193547,228.7587707260381,646.4842224641018,320.3160280484796,536.7880562528596,2627.4595597299112,61.7863979329751,1210.2440435379187,1021.6288241169873,369.79128136230554,502.462704542028,43540.18649313594,127801.19205876463,66882.23544716954,60918.956611595095,18859.9128245625
2006,3771.949936675166,2049.1766798831964,26698.11923257607,32519.245849134437,830.5426744635366,2647.3951164108325,369.68231885013796,385.98674112148393,127.6856764137453,165.59296143776092,214.83955042076533,949.32398678095,260.76113183548097,512.8408162230023,271.94216756576054,6736.593141523455,421.00882832176336,758.2411263185653,240.77203819667986,107.94980442885078,34.41193294992496,529.4553789510571,251.56255070018977,63.681220428139234,383.51223307896703,3127.1308586228774,4062.3843784876667,411.30590632574473,302.0605529176866,39.38225388160792,194.2944144273636,2190.067554456655,44.543409071304715,89.61744165270994,51.626640473738426,1089.5758174380974,33.20097735822165,513.5540708042064,1116.9812296867901,294.7875689832261,467.6226604476299,220.1784899112763,85.95425787817241,1807.2000224452004,639.7497008617312,352.537447701194,1105.8329956248624,1624.4311344391979,2678.8785255222383,465.3575018641567,25798.85092465769,164.09156510796242,302.1464968524322,546.1617631449708,7836.936424833405,178.4628311936242,3776.0438257599494,526.8549877276654,187.88866175943178,9742.542730619494,2120.270604539954,299.68203415873154,246.1525868082861,321.13064299080065,170.2719469861631,234.27272083562076,1900.170033630594,741.2929511046535,641.0664248685094,6674.3099459233135,379.22004896756675,736.6443434829039,164.66474857602233,1326.0607969003777,364.9137612528542,143.58450164195895,390.2107073117237,313.30076630437554,40.06628625896873,3858.665960696753,1470.8379210207072,205.20924353295635,23048.36780886297,285.752473237767,4849.720624388365,1439.7614822774958,6248.703861382378,843.8329318845446,230.26444344532734,681.3318182077804,305.1656140868052,590.9799785799635,2670.5812154488794,66.334046270976,1242.2061452102205,1043.4651392811313,338.96822027810157,523.9086937354815,46085.39166113186,131415.600213687,67014.32774291262,64401.27247077438,19005.60203870395
